Sequence_ID,Frame,Head_x,L_Sho_x,R_Sho_x,L_Elb_x,R_Elb_x,L_Wri_x,R_Wri_x,L_Hip_x,R_Hip_x,L_Kne_x,R_Kne_x,L_Ank_x,R_Ank_x,Head_y,L_Sho_y,R_Sho_y,L_Elb_y,R_Elb_y,L_Wri_y,R_Wri_y,L_Hip_y,R_Hip_y,L_Kne_y,R_Kne_y,L_Ank_y,R_Ank_y
1813,80,209.0,209.0,209.0,195.333,197.333,,,,225.333,220.0,220.0,216.667,222.667,100.0,113.067,113.067,138.0,132.667,,,,165.333,204.0,204.0,234.0,238.0
1813,81,211.0,211.0,211.0,194.667,197.333,,,,227.333,221.333,221.333,216.667,222.667,102.667,115.733,115.733,136.667,131.333,,,,168.0,201.333,201.333,234.0,238.0
1813,82,209.667,209.667,209.667,194.667,197.333,,,,226.0,222.0,222.0,216.667,222.667,102.667,115.733,115.733,136.0,130.667,,,,168.0,201.333,201.333,234.0,238.0
1813,83,205.667,205.667,205.667,194.0,198.0,,,,222.0,223.333,223.333,216.667,222.667,99.333,112.4,112.4,135.333,130.0,,,,164.667,200.667,200.667,234.0,238.0
1813,84,205.667,205.667,205.667,194.0,197.333,,,,222.0,224.667,224.667,216.667,222.667,100.0,113.067,113.067,134.667,129.333,,,,165.333,200.0,200.0,234.0,238.0
1813,85,206.333,206.333,206.333,193.333,197.333,,,,222.667,222.667,222.667,216.667,222.667,104.0,117.067,117.067,134.0,130.0,,,,169.333,200.0,200.0,234.0,238.0
1813,86,205.667,205.667,205.667,193.333,197.333,,,,222.0,221.333,221.333,216.667,222.667,104.667,117.733,117.733,134.0,130.0,,,,170.0,200.0,200.0,234.0,238.0
1813,87,225.333,225.333,225.333,193.333,197.333,,,,221.333,222.0,222.0,216.667,222.667,96.667,109.733,109.733,134.0,130.0,,,,171.333,202.667,202.667,234.0,238.0
1814,1,238.0,218.0,254.667,204.667,269.333,203.333,271.333,219.333,254.0,220.667,254.0,214.667,258.667,76.667,90.667,93.333,120.667,120.667,93.333,96.667,148.667,153.333,195.333,193.333,234.0,233.333
1814,2,237.333,218.0,254.667,204.667,269.333,202.667,271.333,219.333,254.0,220.0,254.667,214.667,258.667,75.333,90.667,93.333,120.667,122.667,93.333,96.667,148.667,152.667,195.333,193.333,234.0,233.333
1814,3,237.333,218.0,254.667,204.667,269.333,202.667,271.333,219.333,254.0,219.333,255.333,214.667,258.667,76.667,91.333,94.0,121.333,122.667,94.0,96.667,148.667,153.333,195.333,193.333,234.0,233.333
1814,4,237.333,218.0,254.0,205.333,269.333,202.667,271.333,219.333,253.333,218.667,255.333,214.667,258.667,77.333,92.0,94.0,121.333,123.333,94.667,97.333,149.333,153.333,195.333,192.667,234.0,233.333
1814,5,237.333,218.667,254.0,205.333,269.333,202.667,271.333,219.333,254.667,218.0,256.0,214.667,258.667,77.333,92.667,94.0,122.0,123.333,95.333,97.333,149.333,148.667,196.0,193.333,234.0,233.333
1814,6,237.333,218.667,254.0,206.0,269.333,202.667,270.0,219.333,254.667,217.333,256.667,214.667,258.667,78.0,93.333,94.667,122.0,124.0,95.333,94.667,149.333,149.333,196.667,193.333,234.0,233.333
1814,7,238.0,218.667,254.0,205.333,268.667,202.667,270.0,219.333,254.667,216.667,257.333,214.667,258.667,78.0,93.333,94.667,122.0,124.0,96.0,95.333,150.0,149.333,196.667,193.333,234.0,233.333
1814,8,238.0,218.667,254.0,205.333,268.0,202.667,270.0,219.333,254.667,216.0,258.0,214.667,258.667,78.667,97.333,94.667,122.0,122.0,96.667,95.333,150.0,149.333,196.667,193.333,234.0,233.333
1814,9,238.0,219.333,254.0,205.333,268.0,203.333,270.667,220.0,254.667,215.333,258.667,214.667,258.667,79.333,98.0,95.333,122.667,122.667,96.667,96.0,150.667,150.0,197.333,193.333,234.0,233.333
1814,10,238.0,219.333,254.0,206.667,268.0,203.333,270.0,220.0,254.667,214.667,258.667,214.667,258.667,80.0,98.0,95.333,124.0,124.0,97.333,96.667,151.333,150.667,197.333,193.333,234.0,233.333
1814,11,238.0,219.333,254.0,206.667,268.667,203.333,270.0,220.0,254.667,214.667,259.333,214.667,258.667,80.667,98.667,96.0,125.333,125.333,98.0,97.333,151.333,151.333,198.0,193.333,234.0,233.333
1814,12,238.0,219.333,254.0,206.667,268.667,203.333,271.333,220.0,254.667,214.0,260.0,214.667,258.667,81.333,100.0,97.333,126.0,126.0,98.667,101.333,152.0,151.333,197.333,193.333,234.0,233.333
1814,13,238.667,219.333,254.0,206.667,268.667,203.333,271.333,220.0,254.667,214.0,260.667,214.667,258.667,81.333,100.667,98.0,126.667,128.667,99.333,102.0,152.667,152.0,197.333,194.0,234.0,233.333
1814,14,238.667,219.333,254.667,206.667,268.667,203.333,271.333,220.0,254.667,214.0,260.667,214.667,258.667,82.0,101.333,99.333,127.333,129.333,100.0,102.667,153.333,152.667,197.333,194.0,234.0,233.333
1814,15,238.667,219.333,254.667,206.667,268.667,203.333,271.333,220.0,254.667,213.333,261.333,214.667,258.667,82.667,102.0,100.667,128.0,130.0,100.667,103.333,153.333,157.333,196.667,194.667,234.0,233.333
1814,16,238.667,220.0,254.667,204.667,268.667,203.333,271.333,220.0,254.667,213.333,262.0,214.667,258.667,83.333,103.333,101.333,128.667,131.333,102.0,104.667,154.0,158.0,196.667,195.333,234.0,233.333
1814,17,239.333,220.0,254.667,206.667,268.667,203.333,271.333,220.667,254.667,212.667,262.667,214.667,258.667,82.667,104.0,102.667,130.0,132.0,102.667,105.333,159.333,158.0,197.333,195.333,234.0,233.333
1814,18,238.667,220.0,254.667,206.667,268.667,203.333,271.333,220.667,255.333,212.667,262.667,214.667,258.667,83.333,105.333,103.333,131.333,132.667,104.0,106.0,160.0,158.667,198.0,195.333,234.0,233.333
1814,19,238.667,220.0,254.667,206.0,269.333,203.333,271.333,220.667,254.667,212.0,263.333,214.667,258.667,84.0,106.0,104.667,132.0,133.333,104.667,106.667,160.0,157.333,198.667,195.333,234.0,233.333
1814,20,238.0,220.0,255.333,206.0,269.333,203.333,271.333,220.667,255.333,212.0,263.333,214.667,258.667,84.667,107.333,105.333,133.333,134.0,106.0,107.333,160.667,158.0,198.667,196.0,234.0,233.333
1814,21,238.0,220.0,255.333,205.333,270.0,204.0,271.333,220.667,255.333,212.0,264.0,214.667,258.667,86.0,108.667,106.667,134.0,135.333,107.333,108.0,160.667,159.333,200.0,196.0,234.0,233.333
1814,22,238.667,220.0,255.333,205.333,270.0,204.0,271.333,220.667,256.0,212.0,264.0,214.667,258.667,87.333,109.333,107.333,135.333,136.0,108.0,109.333,161.333,161.333,199.333,196.0,234.0,233.333
1814,23,238.667,220.0,255.333,206.0,270.0,204.0,271.333,220.667,256.0,211.333,264.0,214.667,258.667,88.667,110.667,108.667,136.0,137.333,109.333,110.0,162.667,162.0,199.333,196.667,234.0,233.333
1814,24,238.667,220.0,255.333,206.0,270.0,204.0,272.0,220.667,255.333,211.333,264.667,214.667,258.667,90.0,111.333,110.0,137.333,138.667,110.0,110.667,163.333,160.667,199.333,196.667,234.0,233.333
1814,25,239.333,220.0,256.0,206.0,270.0,204.0,272.0,221.333,256.0,211.333,264.667,214.667,258.667,91.333,112.667,110.667,138.0,140.0,111.333,112.0,164.0,163.333,199.333,196.667,234.0,233.333
1814,26,240.667,220.667,256.0,206.667,270.0,204.0,272.0,221.333,256.667,211.333,265.333,214.667,258.667,94.667,113.333,111.333,139.333,141.333,112.0,113.333,165.333,164.0,199.333,197.333,234.0,233.333
1814,27,240.667,220.667,256.0,206.0,270.0,204.0,272.0,221.333,256.0,210.667,265.333,214.667,258.667,95.333,114.0,112.667,140.0,142.0,113.333,114.667,166.0,164.0,199.333,197.333,234.0,233.333
1814,28,240.667,220.667,256.0,206.0,270.0,204.0,272.0,221.333,256.0,210.667,265.333,214.667,258.667,96.0,114.667,113.333,141.333,142.667,114.667,115.333,166.667,164.667,200.0,197.333,234.0,233.333
1814,29,240.0,220.667,256.0,206.0,270.0,204.0,272.0,221.333,256.0,210.667,266.0,214.667,258.667,95.333,115.333,114.0,142.0,144.0,116.0,116.667,167.333,165.333,200.0,198.0,234.0,233.333
1814,30,240.0,220.667,256.0,205.333,270.667,204.0,272.0,221.333,256.0,210.667,266.0,214.667,258.667,96.0,116.667,114.667,142.667,144.667,116.667,118.0,168.0,166.0,200.667,198.0,234.0,233.333
1814,31,240.0,221.333,256.0,205.333,271.333,204.0,272.0,221.333,256.0,210.0,266.667,214.667,258.0,96.667,117.333,119.333,144.0,146.0,118.0,119.333,168.667,166.667,200.667,198.0,234.0,233.333
1814,32,240.0,220.667,256.667,205.333,271.333,204.0,272.0,221.333,256.0,210.0,266.667,214.667,258.0,98.0,118.667,116.667,145.333,147.333,118.667,120.0,168.667,167.333,201.333,198.0,234.0,233.333
1814,33,240.0,220.667,256.0,206.0,271.333,204.0,271.333,222.0,256.667,210.0,267.333,214.667,258.0,99.333,120.0,117.333,146.667,148.667,120.0,121.333,169.333,168.667,201.333,198.667,234.0,233.333
1814,34,240.0,220.0,256.0,206.0,271.333,204.0,271.333,222.0,256.667,209.333,267.333,214.667,258.0,100.0,118.667,118.667,148.0,149.333,120.667,122.0,170.0,169.333,201.333,198.667,234.0,233.333
1814,35,240.0,220.0,256.0,206.0,271.333,204.0,271.333,222.0,257.333,209.333,268.0,214.667,258.0,101.333,119.333,119.333,148.667,150.667,122.0,123.333,170.0,170.0,202.0,198.667,234.0,233.333
1814,36,240.0,220.0,256.0,206.0,271.333,204.667,271.333,222.0,257.333,209.333,268.667,214.667,258.0,102.667,120.0,120.667,150.667,152.0,122.0,124.0,170.667,171.333,202.667,199.333,234.0,233.333
1814,37,239.333,220.0,256.0,206.0,271.333,204.0,271.333,222.0,257.333,209.333,268.667,214.667,258.0,104.0,121.333,121.333,151.333,152.667,124.0,125.333,171.333,172.0,202.0,199.333,234.0,233.333
1814,38,239.333,220.0,256.0,206.0,271.333,204.667,272.0,222.0,257.333,209.333,268.667,214.667,258.0,105.333,122.0,122.667,152.0,154.0,123.333,123.333,172.0,172.667,202.667,199.333,234.0,233.333
1814,39,239.333,220.0,256.0,206.667,271.333,204.0,272.0,221.333,257.333,208.667,268.667,214.667,258.0,106.0,126.667,124.0,152.667,155.333,126.0,125.333,170.667,169.333,202.0,199.333,234.0,233.333
1814,40,240.0,220.0,256.667,206.667,271.333,204.0,272.667,221.333,257.333,208.667,268.667,214.667,258.0,110.0,127.333,124.667,154.0,156.667,127.333,126.667,172.0,170.667,202.0,199.333,234.0,233.333
1814,41,240.0,220.667,257.333,206.667,271.333,204.0,271.333,221.333,258.0,208.667,269.333,214.667,258.0,111.333,128.0,126.0,154.667,158.0,128.667,129.333,173.333,171.333,202.667,200.0,234.0,233.333
1814,42,239.333,220.0,257.333,206.0,270.667,203.333,272.667,220.667,257.333,208.667,269.333,214.667,258.0,110.0,129.333,128.0,156.0,158.667,130.0,129.333,174.0,172.0,202.0,200.0,234.0,233.333
1814,43,239.333,220.0,257.333,206.0,270.667,203.333,272.667,220.667,257.333,208.667,269.333,214.667,258.0,111.333,131.333,129.333,157.333,160.0,132.0,130.667,175.333,173.333,202.0,200.0,234.0,233.333
1814,44,239.333,220.0,256.667,206.0,270.0,203.333,272.667,220.667,256.667,208.667,268.667,214.667,258.0,113.333,132.667,136.0,156.0,158.667,134.0,132.0,176.0,178.0,202.0,200.0,234.0,233.333
1814,45,240.0,220.0,256.667,206.0,270.667,203.333,272.667,220.667,256.667,208.667,268.667,215.333,258.0,117.333,134.667,137.333,157.333,160.0,136.0,134.0,177.333,178.667,202.0,200.0,234.0,233.333
1814,46,240.0,220.0,256.667,206.0,270.667,203.333,272.667,220.667,256.667,208.667,268.667,215.333,258.0,119.333,136.0,139.333,159.333,161.333,138.0,135.333,178.0,180.0,202.0,200.0,234.0,233.333
1814,47,239.333,220.0,256.667,205.333,270.667,203.333,272.667,220.667,256.667,208.667,268.667,215.333,258.0,121.333,138.0,140.667,160.667,162.667,139.333,136.667,179.333,180.667,201.333,200.0,234.0,233.333
1814,48,239.333,219.333,256.667,205.333,270.667,203.333,272.667,220.0,256.667,208.667,268.667,215.333,258.0,123.333,139.333,142.667,162.667,164.0,140.667,138.667,180.0,181.333,201.333,200.667,234.0,233.333
1814,49,239.333,219.333,256.667,205.333,270.667,203.333,272.667,220.0,256.667,210.0,268.667,215.333,258.0,125.333,141.333,144.0,164.0,166.0,142.667,140.667,180.667,182.667,205.333,200.667,234.0,233.333
1814,50,239.333,219.333,256.667,204.667,270.667,203.333,272.0,220.0,256.667,210.0,268.667,215.333,258.0,126.667,142.667,146.0,166.0,167.333,144.0,142.667,181.333,183.333,205.333,200.667,234.0,233.333
1814,51,239.333,219.333,256.667,204.667,270.667,203.333,272.0,220.0,256.667,208.667,268.667,215.333,258.0,129.333,144.667,148.0,168.0,169.333,146.0,144.667,182.667,184.0,201.333,200.667,234.0,233.333
1814,52,239.333,218.667,256.667,204.667,270.0,202.667,271.333,221.333,256.667,210.0,268.667,215.333,258.0,131.333,147.333,150.0,170.0,171.333,148.667,150.0,186.667,185.333,205.333,200.667,234.0,233.333
1814,53,239.333,218.667,256.0,204.0,270.0,202.667,271.333,222.0,256.0,209.333,268.667,215.333,258.0,134.0,149.333,152.667,172.0,173.333,151.333,152.667,188.0,187.333,205.333,200.667,234.0,233.333
1814,54,239.333,218.0,256.0,204.0,269.333,202.667,270.667,221.333,256.0,209.333,268.667,215.333,258.0,137.333,152.0,154.667,176.0,175.333,154.0,155.333,188.667,188.0,205.333,201.333,234.0,233.333
1814,55,240.0,218.0,255.333,203.333,269.333,202.667,270.667,222.0,255.333,208.667,268.667,215.333,258.0,138.0,154.667,157.333,177.333,177.333,156.667,157.333,190.0,190.0,205.333,201.333,234.0,233.333
1814,56,240.0,217.333,256.667,203.333,269.333,202.667,270.667,222.044,255.476,208.667,268.667,215.333,258.0,141.333,156.0,156.0,180.0,181.333,159.333,160.0,193.289,193.286,201.333,201.333,234.0,233.333
1814,57,240.0,216.667,255.333,203.333,269.333,202.667,270.0,222.089,255.619,208.667,268.667,215.333,258.0,143.333,157.333,160.667,181.333,182.667,160.667,161.333,195.244,195.238,201.333,201.333,234.0,233.333
1814,58,240.0,218.0,256.0,204.0,269.333,202.667,270.0,222.133,255.762,208.667,268.667,215.333,258.0,145.333,160.667,162.667,183.333,184.667,162.0,162.667,197.2,197.19,201.333,201.333,234.0,233.333
1814,59,240.0,218.0,256.0,204.0,269.333,202.667,270.0,222.178,255.905,208.667,268.667,215.333,258.0,147.333,162.667,164.0,184.667,186.0,164.0,164.0,199.156,199.143,201.333,201.333,234.0,233.333
1814,60,240.0,218.0,256.667,204.0,269.333,202.667,270.0,222.222,256.048,208.667,268.667,215.333,258.0,149.333,164.667,165.333,186.667,188.0,165.333,165.333,201.111,201.095,206.0,202.0,234.0,233.333
1814,61,239.333,217.333,256.667,204.667,268.667,202.0,270.0,221.6,255.524,209.333,268.0,215.333,258.0,151.333,162.0,162.667,186.667,187.333,165.333,165.333,203.067,203.048,201.333,201.333,234.0,233.333
1814,62,238.667,217.333,256.0,204.0,269.333,202.0,270.667,220.978,255.0,209.333,268.0,215.333,258.0,148.667,160.0,160.667,185.333,186.0,163.333,164.0,200.356,200.333,200.667,201.333,234.0,233.333
1814,63,238.0,217.333,256.0,204.0,269.333,202.0,270.667,220.356,254.476,209.333,267.333,215.333,258.0,146.0,158.667,160.667,183.333,184.0,162.0,162.0,197.644,197.619,200.667,201.333,234.0,233.333
1814,64,236.0,217.333,256.0,203.333,268.667,202.0,270.667,218.4,252.619,210.0,267.333,215.333,258.0,143.333,157.333,158.667,182.0,182.667,160.667,160.667,194.933,194.905,200.0,201.333,234.0,233.333
1814,65,235.333,218.0,256.0,203.333,268.667,202.0,271.333,217.778,252.095,210.0,267.333,215.333,258.0,141.333,155.333,156.667,180.667,180.667,159.333,158.667,192.889,192.857,200.0,201.333,234.0,233.333
1814,66,235.333,217.333,255.333,203.333,268.667,202.0,270.667,217.822,252.238,210.667,266.667,215.333,258.0,137.333,152.667,152.0,177.333,177.333,156.667,156.0,188.844,188.81,199.333,200.667,234.0,233.333
1814,67,236.667,217.333,255.333,203.333,268.667,202.0,270.667,219.2,253.714,210.667,266.0,215.333,258.0,134.0,148.667,148.0,174.0,174.0,152.667,152.0,185.467,185.429,199.333,200.0,234.0,233.333
1814,68,236.667,217.333,255.333,203.333,268.667,202.0,270.0,219.244,253.857,210.667,265.333,215.333,258.0,130.667,144.667,144.0,170.0,170.667,148.667,148.0,182.089,182.048,198.667,199.333,234.0,233.333
1814,69,236.667,217.333,254.667,203.333,268.667,201.333,270.0,219.289,254.0,211.333,265.333,215.333,257.333,127.333,141.333,140.667,166.667,167.333,145.333,144.0,178.711,178.667,198.667,198.667,234.0,232.0
1814,70,236.0,217.333,254.667,203.333,268.667,201.333,269.333,218.667,254.0,211.333,264.667,215.333,257.333,124.667,137.333,136.667,163.333,164.0,141.333,140.667,176.0,175.333,198.0,198.667,234.0,232.0
1814,71,236.0,217.333,255.333,204.0,268.0,201.333,269.333,218.0,254.0,211.333,264.0,215.333,257.333,121.333,133.333,135.333,160.0,161.333,134.667,136.667,173.333,172.0,198.0,198.0,234.0,232.0
1814,72,236.0,217.333,254.0,203.333,268.0,201.333,269.333,218.0,253.333,210.0,264.0,215.333,257.333,116.0,129.333,129.333,156.0,157.333,133.333,132.667,170.0,169.333,201.333,202.0,234.0,232.0
1814,73,236.0,216.667,254.0,203.333,268.0,200.667,268.667,218.0,252.667,210.667,264.0,215.333,257.333,110.0,125.333,124.667,152.0,152.667,128.667,128.0,166.667,172.667,200.667,200.667,234.0,232.0
1814,74,236.0,216.667,253.333,203.333,268.0,200.667,268.667,218.0,252.0,211.333,263.333,215.333,257.333,105.333,120.667,120.667,148.0,149.333,124.667,124.0,164.0,169.333,200.0,200.0,234.0,232.0
1814,75,236.0,216.667,252.667,203.333,267.333,200.667,268.667,218.0,251.333,211.333,263.333,215.333,257.333,99.333,116.667,118.0,144.667,144.667,120.0,120.0,160.667,166.0,199.333,199.333,234.0,232.0
1814,76,235.333,216.667,252.667,203.333,267.333,200.667,268.667,220.0,251.333,212.0,263.333,215.333,257.333,93.333,112.667,114.0,140.667,142.0,116.0,116.0,162.667,162.667,198.667,198.667,234.0,232.667
1814,77,236.0,216.667,252.667,203.333,266.667,200.667,268.667,218.0,250.667,212.667,262.0,215.333,257.333,90.667,108.667,110.667,136.667,136.667,111.333,111.333,155.333,160.667,198.0,198.0,234.0,232.667
1814,78,236.0,217.333,252.667,203.333,266.667,200.667,268.667,218.667,250.667,214.0,260.667,215.333,257.333,86.667,105.333,107.333,133.333,133.333,107.333,107.333,153.333,158.667,196.667,198.0,234.0,232.667
1814,79,236.667,217.333,253.333,203.333,266.0,200.667,268.0,218.667,250.667,216.0,259.333,215.333,257.333,82.667,101.333,104.0,129.333,129.333,103.333,103.333,150.667,156.0,193.333,198.0,234.0,232.667
1814,80,236.667,217.333,253.333,202.667,265.333,200.667,268.667,218.667,250.667,217.333,258.0,215.333,257.333,75.333,98.0,100.667,124.0,126.0,98.667,99.333,148.0,154.0,192.667,198.0,234.0,232.667
1814,81,236.667,218.0,253.333,203.333,266.0,200.0,269.333,220.667,251.333,217.333,256.667,215.333,257.333,73.333,94.0,97.333,120.667,122.667,96.667,97.333,153.333,153.333,194.0,198.0,234.0,232.667
1814,82,236.667,218.0,253.333,202.667,266.0,200.0,269.333,220.667,251.333,218.0,256.667,215.333,257.333,73.333,94.0,96.667,122.0,122.667,96.667,96.667,153.333,153.333,193.333,198.0,234.0,232.667
1814,83,236.0,218.0,253.333,202.667,266.0,200.0,269.333,221.333,251.333,218.0,255.333,215.333,257.333,73.333,94.0,96.667,122.0,122.0,96.667,96.667,153.333,153.333,193.333,193.333,234.0,232.667
1814,84,236.0,218.0,253.333,202.667,264.667,200.0,268.667,221.333,251.333,218.667,254.0,215.333,257.333,73.333,94.0,96.667,122.0,121.333,96.0,96.667,153.333,154.0,194.0,193.333,234.0,232.667
1814,85,236.0,218.0,253.333,202.667,264.667,200.0,268.667,218.667,251.333,218.667,253.333,215.333,257.333,73.333,94.0,96.667,121.333,120.667,96.0,96.667,147.333,154.0,194.0,192.667,234.0,232.667
1814,86,236.0,216.667,253.333,202.667,264.667,200.0,268.667,218.667,252.0,219.333,252.667,215.333,257.333,73.333,94.0,96.667,121.333,120.667,96.0,96.667,148.0,154.0,194.0,192.667,234.0,232.667
1814,87,236.0,218.0,253.333,202.667,265.333,200.0,268.667,218.667,252.0,219.333,252.0,215.333,257.333,73.333,95.333,96.667,121.333,120.667,96.0,96.667,148.0,154.0,194.0,192.0,234.0,232.667
1814,88,236.0,218.0,254.0,202.667,267.333,200.0,268.667,218.667,252.667,220.0,252.0,215.333,257.333,73.333,96.0,96.667,121.333,123.333,96.0,96.667,148.0,154.667,194.0,192.0,234.0,232.667
1815,1,146.667,189.333,189.333,148.667,171.333,164.0,164.0,182.667,194.667,173.333,196.0,177.333,204.0,-21.0,14.667,14.667,38.667,16.0,6.667,6.667,80.333,78.0,146.0,144.667,200.0,208.667
1815,2,146.667,189.333,189.333,148.0,171.333,164.0,164.0,182.667,194.667,172.0,193.333,176.667,203.333,-20.333,14.667,14.667,39.333,16.0,6.667,6.667,81.0,78.667,146.0,144.0,200.0,208.667
1815,3,147.333,188.667,188.667,148.0,171.333,164.0,164.0,183.333,195.333,170.0,190.667,176.667,203.333,-19.667,15.333,15.333,40.0,17.333,7.333,7.333,81.667,79.333,146.0,144.0,200.0,208.667
1815,4,147.333,188.667,188.667,148.0,171.333,164.0,164.0,183.333,195.333,168.667,188.667,176.667,202.667,-19.0,16.0,16.0,40.667,18.0,8.0,8.0,82.333,80.0,146.0,144.0,200.0,208.667
1815,5,147.333,188.0,188.0,148.0,172.0,164.0,164.0,183.333,195.333,168.0,186.667,176.667,202.667,-18.333,16.667,16.667,42.0,18.667,8.0,8.0,83.0,80.667,144.0,142.0,200.0,208.667
1815,6,146.0,188.667,188.667,147.333,172.0,163.333,163.333,182.0,194.0,166.667,185.333,176.667,202.0,-17.0,18.0,18.0,42.667,19.333,8.667,8.667,84.333,82.0,144.0,142.667,200.0,208.667
1815,7,146.667,188.0,188.0,147.333,172.0,163.333,163.333,182.667,194.667,165.333,184.0,176.667,201.333,-15.0,18.667,18.667,43.333,20.0,10.0,10.0,86.333,84.0,143.333,143.333,200.0,208.667
1815,8,148.0,187.333,187.333,148.667,174.0,163.333,163.333,184.0,196.0,163.333,180.667,176.667,201.333,-11.667,20.0,20.0,44.0,18.667,11.333,11.333,89.667,87.333,144.0,144.667,200.0,208.667
1815,9,148.667,186.667,186.667,146.667,172.667,163.333,163.333,184.667,196.667,160.667,179.333,176.667,200.667,-9.667,20.667,20.667,46.0,23.333,12.667,12.667,91.667,89.333,144.667,145.333,200.0,208.667
1815,10,149.333,186.0,186.0,147.333,172.667,163.333,163.333,185.333,197.333,159.333,177.333,176.667,200.667,-7.667,22.0,22.0,46.667,25.333,14.0,14.0,93.667,91.333,144.0,146.0,200.0,208.667
1815,11,151.333,206.0,206.0,147.333,172.667,163.333,163.333,187.333,199.333,160.0,176.0,176.667,200.0,-5.0,7.333,7.333,49.333,28.667,16.0,16.0,96.333,94.0,144.0,147.333,200.0,209.333
1815,12,141.333,205.333,205.333,146.667,172.0,163.333,163.333,177.333,201.333,158.0,174.0,176.667,200.0,-0.667,10.0,10.0,52.0,32.0,18.667,18.667,100.667,96.0,144.667,147.333,200.0,209.333
1815,13,142.0,204.667,204.667,146.667,172.0,163.333,163.333,177.333,202.667,156.0,173.333,176.667,200.0,1.667,12.0,12.0,55.333,36.0,22.0,22.0,102.667,98.667,146.0,148.667,200.0,209.333
1815,14,142.667,204.0,204.0,146.667,170.667,163.333,163.333,177.333,204.0,152.667,172.0,176.667,199.333,3.667,16.667,16.667,58.0,40.0,24.667,24.667,104.667,100.667,146.0,149.333,200.0,209.333
1815,15,143.667,204.0,204.0,146.667,170.0,163.333,163.333,177.333,206.0,151.333,168.667,176.0,199.333,5.333,22.0,22.0,61.333,44.0,27.333,27.333,107.333,101.333,146.667,149.333,200.0,209.333
1815,16,144.667,144.667,144.667,146.667,168.667,162.667,162.667,178.0,207.333,150.0,166.667,176.0,199.333,7.667,27.467,27.467,64.667,48.667,32.0,32.0,110.0,103.333,148.0,150.0,200.0,209.333
1815,17,178.667,178.667,178.667,144.667,168.667,162.0,180.667,178.0,208.0,148.0,168.667,176.0,199.333,7.333,27.133,27.133,68.0,52.667,34.0,11.333,112.0,106.0,147.333,150.667,200.0,209.333
1815,18,177.333,177.333,177.333,144.0,168.667,162.0,180.0,178.0,208.667,147.333,167.333,176.0,199.333,9.333,29.133,29.133,72.0,56.0,38.0,14.0,114.0,108.667,148.0,151.333,200.0,209.333
1815,19,176.667,176.667,176.667,144.0,168.0,161.333,161.333,178.0,210.0,146.667,166.667,176.0,199.333,12.0,31.8,31.8,76.667,60.667,41.333,41.333,115.333,111.333,148.667,152.0,200.0,209.333
1815,20,175.333,175.333,175.333,144.0,168.0,160.667,160.667,178.667,210.667,146.0,166.0,176.0,199.333,13.333,33.133,33.133,77.333,63.333,44.667,44.667,117.333,114.667,149.333,152.0,200.0,209.333
1815,21,175.333,175.333,175.333,143.333,168.667,160.667,160.667,178.667,212.0,145.333,165.333,176.0,199.333,18.0,37.8,37.8,84.0,68.0,46.667,46.667,119.333,117.333,150.667,153.333,200.0,209.333
1815,22,174.667,174.667,174.667,143.333,168.0,160.0,160.0,179.333,212.0,144.667,164.667,176.0,199.333,22.0,41.8,41.8,86.667,71.333,50.667,50.667,120.667,120.0,150.667,154.0,200.0,209.333
1815,23,174.0,174.0,174.0,143.333,168.0,160.0,160.0,179.333,212.667,144.667,164.667,176.0,199.333,26.667,46.467,46.467,86.667,76.667,54.0,54.0,122.667,123.333,150.667,154.0,200.0,209.333
1815,24,170.667,170.667,170.667,142.667,168.0,160.0,160.0,180.0,213.333,144.667,164.667,176.0,199.333,30.0,49.8,49.8,90.0,81.333,56.667,56.667,124.667,126.0,150.667,154.667,200.0,209.333
1815,25,170.0,170.0,170.0,142.667,168.0,160.0,160.0,180.667,213.333,144.0,164.0,176.0,199.333,30.667,50.467,50.467,93.333,85.333,60.667,60.667,126.667,129.333,151.333,154.667,200.0,209.333
1815,26,168.667,168.667,168.667,142.667,168.0,160.0,160.0,180.667,214.0,144.0,162.667,176.0,199.333,34.0,53.8,53.8,96.667,85.333,64.0,64.0,128.0,132.0,151.333,154.0,200.0,209.333
1815,27,168.0,168.0,168.0,142.0,167.333,160.0,160.0,180.667,216.0,144.0,162.667,176.0,199.333,37.333,57.133,57.133,100.0,89.333,66.0,66.0,129.333,133.333,151.333,154.0,200.0,209.333
1815,28,150.333,150.333,150.333,142.0,166.667,160.0,160.0,180.667,216.0,143.333,162.0,176.0,199.333,33.667,53.467,53.467,106.0,97.333,68.667,68.667,130.667,134.667,151.333,154.0,200.0,209.333
1815,29,168.0,168.0,168.0,142.0,166.0,160.0,160.0,198.0,216.0,143.333,162.0,175.333,199.333,37.667,57.467,57.467,109.333,102.0,71.333,71.333,134.586,136.667,152.0,154.667,200.667,209.333
1815,30,168.0,168.0,168.0,142.0,166.0,160.0,160.0,197.667,216.0,143.333,162.0,175.333,199.333,39.667,59.467,59.467,112.667,105.333,73.333,73.333,136.505,138.667,152.0,154.667,200.667,209.333
1815,31,166.667,166.667,166.667,142.0,165.333,160.0,160.0,196.0,214.667,143.333,162.0,175.333,199.333,41.667,61.467,61.467,113.333,109.333,76.0,76.0,138.423,140.667,152.667,155.333,200.667,209.333
