sequence_id,frame_num,viewpoint,Head_x,Head_y,L_Sho_x,L_Sho_y,R_Sho_x,R_Sho_y,L_Elb_x,L_Elb_y,R_Elb_x,R_Elb_y,L_Wri_x,L_Wri_y,R_Wri_x,R_Wri_y,L_Hip_x,L_Hip_y,R_Hip_x,R_Hip_y,L_Kne_x,L_Kne_y,R_Kne_x,R_Kne_y,L_Ank_x,L_Ank_y,R_Ank_x,R_Ank_y
0632,45,back,148.667,63.333,152.0,100.0,113.333,66.667,140.788,136.242,77.333,64.667,144.667,178.0,34.0,52.0,100.667,146.667,75.333,127.333,72.0,194.667,92.519,182.593,54.0,222.667,106.0,224.667
0632,46,back,149.333,62.667,152.667,98.667,112.667,65.333,143.576,128.485,77.333,62.0,148.0,178.0,40.667,48.0,100.667,146.0,76.0,124.667,70.0,192.0,94.037,182.185,46.667,220.667,106.0,224.0
0632,47,back,148.0,60.667,152.667,96.667,112.667,64.667,144.364,119.394,76.667,59.333,150.667,158.667,40.667,44.0,101.333,146.0,75.333,128.0,68.0,184.0,93.556,180.444,41.333,219.333,106.0,224.0
0632,48,back,148.0,59.333,152.667,94.0,112.667,64.0,146.485,110.97,76.0,56.667,154.667,143.333,40.667,40.667,102.0,145.333,76.0,125.333,66.0,183.333,94.407,179.37,35.333,218.667,106.0,224.0
0632,49,back,147.333,58.0,154.0,101.333,112.667,63.333,147.939,102.545,75.333,54.0,159.333,106.0,40.667,37.333,102.0,145.333,76.667,122.667,64.0,182.667,94.593,178.296,25.333,222.667,106.0,224.0
0632,50,back,148.667,59.333,154.0,93.333,113.333,63.333,151.394,96.788,72.0,53.333,162.667,93.333,41.333,34.667,103.333,145.333,78.0,120.0,62.0,182.0,96.778,179.889,20.0,220.667,106.0,224.0
0632,51,back,148.667,57.333,155.333,95.333,113.333,61.333,153.515,87.697,78.667,52.667,162.667,77.333,44.0,37.333,103.333,142.0,77.333,118.0,58.667,180.0,97.63,178.148,18.0,219.333,106.0,224.0
0632,52,back,148.667,55.333,155.333,90.0,114.0,59.333,155.636,78.606,75.333,54.667,162.667,62.0,47.333,40.667,104.0,138.667,76.667,116.0,55.333,178.0,98.481,176.407,16.0,217.333,106.0,224.0
0632,53,back,148.667,54.0,156.0,86.0,114.0,57.333,157.758,70.182,76.0,55.333,161.333,52.667,48.667,44.667,104.667,135.333,76.667,114.0,56.0,177.333,99.333,175.333,16.667,217.333,106.0,224.0
0632,54,back,148.0,50.667,152.667,78.667,114.667,55.333,159.212,59.758,76.0,56.0,160.667,43.333,50.667,48.667,105.333,132.0,76.0,112.0,56.667,179.333,100.0,173.333,18.0,217.333,106.0,224.0
0632,55,back,150.0,49.333,153.333,75.333,115.333,54.0,163.333,51.333,76.667,57.333,160.667,39.333,52.667,53.333,106.0,128.667,76.0,110.0,56.0,178.667,100.667,172.0,19.333,217.333,106.0,224.0
0632,56,back,150.0,47.333,154.0,72.667,114.667,52.667,166.0,52.667,78.0,58.667,160.0,36.667,53.333,57.333,105.333,128.0,75.333,110.0,56.0,178.667,100.667,172.0,20.667,217.333,106.0,224.0
0632,57,back,150.0,46.0,154.0,70.667,122.0,52.667,168.667,54.667,78.667,61.333,160.0,34.667,54.667,62.0,104.667,127.333,74.667,109.333,56.0,179.333,100.667,172.667,22.667,217.333,106.0,224.0
0632,58,back,150.0,44.0,154.667,68.667,122.667,51.333,171.333,56.667,80.0,63.333,158.0,27.333,55.333,66.667,104.0,126.667,74.0,109.333,56.667,179.333,100.667,173.333,24.0,218.0,106.0,224.0
0632,59,back,148.0,44.667,155.333,66.667,122.667,50.667,175.333,61.333,80.667,65.333,157.333,26.667,56.667,71.333,103.333,126.0,73.333,108.667,56.667,180.0,101.333,174.0,25.333,218.0,106.0,224.0
0632,60,back,148.667,43.333,156.0,64.667,123.333,50.0,177.333,61.333,82.0,68.0,157.333,26.0,58.0,76.0,103.333,125.333,73.333,108.667,56.667,180.667,102.0,175.333,27.333,218.0,106.0,224.0
0633,0,back,225.75,30.75,240.75,70.5,178.5,49.5,243.75,143.25,156.0,56.25,237.75,150.75,129.0,58.5,189.0,160.5,141.0,151.5,204.0,248.25,160.5,232.5,171.75,184.5,157.5,225.0
0633,1,back,225.75,32.25,240.75,71.25,179.25,50.25,243.75,142.5,156.0,57.75,237.75,152.25,129.0,60.0,189.0,160.5,140.25,151.5,204.0,246.75,160.5,231.75,171.75,186.0,157.5,226.5
0633,2,back,226.5,33.75,241.5,72.0,180.0,51.0,243.0,143.25,156.75,59.25,238.5,153.75,129.75,61.5,189.0,159.75,140.25,150.75,204.0,245.25,160.5,231.0,172.5,187.5,158.25,228.0
0633,3,back,227.25,35.25,242.25,72.75,180.0,51.75,243.0,143.25,157.5,60.75,239.25,155.25,130.5,63.0,189.0,159.75,140.25,150.75,204.0,244.5,160.5,230.25,173.25,189.0,159.0,229.5
0633,4,back,228.75,36.75,242.25,73.5,180.75,53.25,243.0,144.0,159.0,62.25,240.75,156.75,132.0,64.5,189.0,159.0,140.25,150.75,204.0,243.0,160.5,230.25,174.75,190.5,160.5,231.0
0633,5,back,226.5,33.75,243.0,74.25,181.5,54.0,243.0,144.0,156.75,59.25,238.5,153.75,129.75,61.5,189.75,159.0,140.25,150.75,204.0,241.5,160.5,229.5,172.5,187.5,158.25,228.0
0633,6,back,228.0,35.25,243.75,75.75,182.25,54.75,243.0,144.0,158.25,60.75,240.0,155.25,131.25,63.0,190.5,159.0,141.75,150.75,204.0,240.75,160.5,228.75,174.0,189.0,159.75,229.5
0633,7,back,228.75,36.75,245.25,76.5,183.75,56.25,243.0,144.0,159.0,62.25,240.75,156.75,132.0,64.5,191.25,159.0,144.0,150.75,204.0,240.0,160.5,228.0,174.75,190.5,160.5,231.0
0633,8,back,230.25,39.0,246.0,78.0,185.25,57.75,243.0,144.0,160.5,64.5,242.25,159.0,133.5,66.75,192.0,159.0,145.5,150.75,204.0,239.25,161.25,228.0,176.25,192.75,162.0,233.25
0633,9,back,231.75,40.5,247.5,79.5,186.75,58.5,243.0,144.0,162.0,66.0,243.75,160.5,135.0,68.25,192.75,159.0,147.75,151.5,204.0,238.5,162.0,227.25,177.75,194.25,163.5,234.75
0633,10,back,233.25,42.75,251.25,87.75,188.25,60.0,243.0,144.75,163.5,68.25,245.25,162.75,136.5,70.5,193.5,159.0,150.0,152.25,204.0,237.75,161.25,234.0,179.25,196.5,165.0,237.0
0633,11,back,233.25,43.5,251.25,88.5,190.5,60.0,243.0,144.0,163.5,69.0,244.5,168.75,136.5,71.25,193.5,156.75,152.25,149.25,204.0,236.25,163.5,231.0,179.25,197.25,165.0,237.75
0633,12,back,233.25,44.25,251.25,89.25,192.0,60.0,243.0,144.0,163.5,69.75,244.5,174.75,136.5,72.0,194.25,156.0,153.75,147.0,204.75,235.5,165.75,228.0,179.25,198.0,165.0,238.5
0633,13,back,234.0,45.0,251.25,90.0,194.25,60.0,243.0,144.0,164.25,70.5,244.5,179.25,137.25,72.75,195.0,154.5,156.0,144.75,204.75,234.75,169.5,222.75,180.0,198.75,165.75,239.25
0633,14,back,234.0,45.75,251.25,90.75,195.75,60.0,243.0,143.25,164.25,71.25,244.5,184.5,137.25,73.5,195.0,153.0,157.5,142.5,204.75,234.0,171.75,221.25,180.0,199.5,165.75,240.0
0633,15,back,234.0,47.25,252.0,92.25,198.0,60.75,243.0,143.25,164.25,72.75,244.5,189.75,137.25,75.0,195.75,152.25,159.75,141.0,205.5,233.25,173.25,219.0,180.0,201.0,165.75,241.5
0633,16,back,234.75,47.25,251.25,92.25,198.75,61.5,241.5,141.75,165.0,72.75,243.0,190.5,138.0,75.0,195.75,150.0,159.75,139.5,204.75,230.25,174.0,218.25,180.75,201.0,166.5,241.5
0633,17,back,234.75,48.0,251.25,93.0,199.5,62.25,241.5,139.5,165.0,73.5,242.25,189.0,138.0,75.75,195.75,148.5,159.75,139.5,204.75,227.25,174.0,216.75,180.75,201.75,166.5,242.25
0633,18,back,236.25,49.5,250.5,93.75,200.25,63.0,239.25,131.25,166.5,75.0,240.0,189.75,139.5,77.25,195.75,146.25,159.75,138.75,204.75,224.25,173.25,215.25,182.25,203.25,168.0,243.75
0633,19,back,236.25,50.25,249.75,93.75,201.0,64.5,237.75,127.5,166.5,75.75,240.0,193.5,139.5,78.0,195.75,144.75,159.75,138.0,204.75,221.25,173.25,216.75,182.25,204.0,168.0,244.5
0633,20,back,237.75,51.0,249.75,94.5,202.781,64.906,237.0,124.5,168.0,76.5,237.75,184.5,141.0,78.75,195.75,143.25,160.5,138.0,204.75,218.25,173.25,216.75,183.75,204.75,169.5,245.25
0633,21,back,237.75,52.5,249.0,92.25,203.062,66.062,234.75,118.5,168.0,78.0,234.0,178.5,141.0,80.25,195.75,141.75,161.25,137.25,204.75,216.75,173.25,214.5,183.75,206.25,169.5,246.75
0633,22,back,238.5,54.75,248.25,90.75,204.094,67.969,233.25,111.75,168.75,80.25,231.0,161.25,141.75,82.5,195.75,140.25,162.0,136.5,205.5,215.25,173.25,213.75,184.5,208.5,170.25,249.0
0633,23,back,239.25,56.25,248.25,89.25,205.125,69.125,231.75,102.75,169.5,81.75,228.75,143.25,142.5,84.0,195.75,139.5,163.5,136.5,206.25,214.5,173.25,212.25,185.25,210.0,171.0,250.5
0633,24,back,239.25,57.75,247.5,87.75,205.406,70.281,229.5,93.75,169.5,83.25,226.5,125.25,142.5,85.5,195.75,138.0,164.25,136.5,207.0,213.0,173.25,210.75,185.25,211.5,171.0,252.0
0633,25,back,240.75,60.0,247.5,86.25,207.188,72.188,228.75,84.75,171.0,85.5,224.25,107.25,144.0,87.75,196.5,137.25,165.75,136.5,207.75,212.25,174.0,210.0,186.75,213.75,172.5,254.25
0633,26,back,242.25,60.75,247.5,85.5,208.969,72.594,229.5,79.0,172.5,86.25,224.25,90.75,145.5,88.5,198.0,137.25,167.25,136.5,207.75,212.25,177.0,207.0,188.25,214.5,174.0,255.0
0633,27,back,244.5,61.5,247.5,84.0,211.5,73.0,231.0,73.25,174.75,87.0,223.5,74.25,147.75,89.25,199.5,138.0,169.5,136.5,208.5,212.25,177.75,206.25,190.5,215.25,176.25,255.75
0633,28,back,246.0,62.25,247.5,83.25,213.281,73.406,231.75,67.5,176.25,87.75,222.75,62.25,149.25,90.0,201.0,138.75,171.0,136.5,209.25,210.0,179.25,205.5,192.0,216.0,177.75,256.5
0633,29,back,250.5,64.5,246.0,79.5,218.062,75.312,231.75,63.0,180.75,90.0,224.25,53.25,153.75,92.25,202.5,139.5,173.25,136.5,210.0,210.75,180.0,208.5,196.5,218.25,182.25,258.75
0633,30,back,252.0,66.0,248.25,83.25,219.844,76.469,232.5,59.25,182.25,91.5,225.068,58.432,155.25,93.75,204.0,140.25,175.5,137.25,210.0,210.75,181.5,208.5,198.0,219.75,183.75,260.25
0633,31,back,252.75,68.25,249.0,84.75,220.875,78.375,232.5,59.25,183.0,93.75,225.136,64.364,156.0,96.0,205.5,142.5,177.0,138.0,210.75,212.25,183.0,208.5,198.75,222.0,183.0,257.25
0633,32,back,253.5,70.5,249.75,86.25,221.906,80.281,232.5,63.0,183.75,96.0,225.205,70.295,156.75,98.25,206.25,144.75,178.5,139.5,211.5,213.75,184.5,201.75,199.5,224.25,186.0,254.25
0633,33,back,252.75,72.75,249.75,88.5,221.438,82.188,233.25,66.0,183.0,98.25,223.773,76.227,156.0,100.5,207.75,146.25,180.0,140.25,211.5,213.75,183.75,203.25,198.75,226.5,187.5,252.0
0633,34,back,253.5,75.0,250.5,90.0,222.469,84.094,234.0,69.75,183.75,100.5,223.841,82.159,156.75,102.75,209.25,148.5,181.5,141.0,211.5,213.75,185.25,203.25,199.5,228.75,189.0,249.0
0633,35,back,255.0,78.0,251.25,92.25,224.25,86.75,234.75,72.75,185.25,103.5,224.659,88.841,158.25,105.75,210.75,151.5,183.0,142.5,212.25,214.5,187.5,203.25,201.0,231.75,188.25,246.75
0633,36,back,255.0,80.25,252.0,96.75,224.531,88.656,234.75,79.5,185.25,103.5,223.977,94.773,156.0,108.0,210.0,153.0,183.0,144.0,212.25,214.5,188.25,202.5,201.0,234.0,189.75,246.0
0633,37,back,255.75,83.25,253.5,100.5,225.562,91.312,235.5,86.25,184.5,104.25,224.045,101.455,154.5,110.25,210.0,154.5,183.75,145.5,213.0,214.5,189.75,201.75,201.75,237.0,190.5,246.0
0633,38,back,256.5,85.5,254.25,104.25,226.594,93.219,237.75,92.25,188.25,102.75,224.114,107.386,152.25,112.5,210.0,156.75,183.75,147.75,213.0,214.5,191.25,201.75,202.5,239.25,207.0,246.0
0633,39,back,256.5,87.75,255.75,108.75,226.875,95.125,240.0,99.0,189.0,102.0,223.432,113.318,150.0,115.5,212.25,153.0,184.5,149.25,215.25,213.0,193.25,203.0,202.5,241.5,218.25,246.0
0633,40,back,260.25,95.25,255.75,108.75,230.906,102.281,241.5,111.0,189.0,102.0,226.5,124.5,148.5,117.75,210.0,161.25,185.25,151.5,215.25,214.5,199.0,209.5,206.25,249.0,222.75,244.5
0633,41,back,259.5,94.5,256.5,111.75,230.438,101.188,243.0,123.0,184.5,105.0,231.0,139.5,150.0,117.75,210.75,160.5,186.0,152.25,211.5,211.5,200.25,207.75,203.25,244.5,225.0,243.75
0633,42,back,256.5,92.25,256.5,117.0,227.719,98.594,245.25,135.0,185.25,105.0,235.5,159.0,151.5,117.0,211.5,159.75,187.5,152.25,210.0,213.0,199.25,204.5,200.25,240.0,226.5,242.25
0633,43,back,256.5,93.0,257.25,119.25,228.0,99.0,247.5,147.0,186.0,104.25,240.75,178.5,161.25,115.5,212.25,159.0,189.0,153.0,208.5,212.25,201.25,204.25,188.25,236.25,228.0,241.5
0633,44,back,256.5,93.75,259.5,117.75,228.0,99.0,252.0,162.0,186.75,104.25,249.0,197.25,163.5,114.75,213.0,159.0,190.5,153.75,206.25,211.5,203.25,204.0,185.25,234.75,222.75,240.0
0633,45,back,257.25,93.75,259.5,117.0,229.5,99.0,252.75,162.0,188.25,104.25,250.568,186.682,165.75,114.75,214.5,158.25,192.0,154.5,204.75,211.5,206.0,203.0,186.75,230.25,227.25,239.25
0633,46,back,255.75,93.0,259.5,117.0,228.75,97.5,251.25,161.25,187.5,103.5,249.886,175.364,160.5,116.25,213.0,158.25,192.0,151.5,201.0,201.0,206.5,201.25,177.0,227.25,225.75,238.5
0633,47,back,256.5,94.5,258.75,116.25,228.75,96.75,252.0,162.75,186.75,102.75,251.455,166.295,165.0,116.25,212.25,157.5,192.0,149.25,198.75,199.5,209.25,201.75,166.5,225.75,224.25,237.75
0633,48,back,255.75,93.75,258.75,115.5,214.5,98.25,251.25,162.0,186.75,102.75,251.523,154.977,169.5,115.5,211.5,157.5,192.0,147.75,196.5,198.75,210.5,200.0,157.5,222.75,225.75,238.5
0633,49,back,255.75,93.75,258.75,114.75,215.25,96.75,251.25,162.0,186.75,102.0,252.341,144.409,174.0,115.5,210.75,157.5,192.0,145.5,194.25,198.0,212.5,199.0,148.5,220.5,225.0,237.75
0633,50,back,255.75,93.75,258.0,124.5,216.75,96.0,251.25,162.0,186.75,102.0,253.159,133.841,183.0,113.25,210.0,157.5,192.0,143.25,191.25,195.0,214.5,198.0,146.25,216.75,225.0,236.25
0633,51,back,255.75,93.75,259.5,114.0,216.75,96.0,251.25,162.0,188.25,103.5,253.977,123.273,185.25,115.5,211.5,156.0,193.5,141.75,189.0,192.0,210.75,193.5,141.75,213.75,225.0,236.25
0633,52,back,255.75,93.0,260.25,113.25,217.5,96.0,251.25,161.25,189.75,105.75,254.795,111.955,187.5,117.75,213.0,154.5,195.0,140.25,187.5,189.75,211.5,192.75,135.0,211.5,225.75,235.5
0633,53,back,255.75,93.0,261.75,112.5,217.5,96.75,251.25,161.25,192.0,108.0,255.614,101.386,190.5,120.0,215.25,153.0,196.5,138.75,186.75,188.25,212.25,191.25,131.25,209.25,224.25,237.75
0633,54,back,255.75,92.25,264.0,117.75,217.5,96.75,251.25,160.5,198.0,105.0,256.432,90.068,191.25,120.0,217.5,151.5,198.75,138.0,186.0,187.5,213.0,190.5,130.5,207.75,225.0,237.75
0633,55,back,255.75,92.25,266.25,116.25,218.25,97.5,251.25,160.5,199.5,106.5,257.25,79.5,191.25,120.0,219.75,150.75,200.25,136.5,180.75,189.0,213.75,189.75,129.75,207.0,226.5,237.75
0633,56,back,255.75,92.25,266.25,115.5,218.25,98.25,251.25,160.5,199.5,108.0,258.75,80.25,191.25,120.0,219.75,150.75,201.0,136.5,180.75,189.0,216.0,193.5,129.75,207.75,226.5,237.75
0633,57,back,255.75,92.25,267.0,116.25,219.0,99.0,251.25,160.5,200.25,109.5,258.75,80.25,191.25,120.0,219.75,150.75,201.75,137.25,180.75,189.0,216.75,193.5,130.5,209.25,226.5,237.75
0633,58,back,255.75,92.25,267.0,116.25,231.0,95.25,251.25,160.5,201.0,111.0,258.75,80.25,191.25,120.0,219.75,150.75,202.5,137.25,180.75,189.0,216.75,193.5,131.25,208.5,226.5,237.75
0633,59,back,255.75,92.25,267.75,116.25,231.0,95.25,251.25,160.5,202.5,112.5,258.75,80.25,191.25,120.0,219.75,150.75,204.0,137.25,180.75,189.75,217.5,193.5,133.5,213.0,226.5,237.75
0634,0,back,112.0,174.0,132.0,205.0,78.0,195.0,115.0,260.0,55.0,209.0,118.0,276.0,36.0,216.0,112.0,275.0,50.0,270.0,109.0,349.0,68.0,362.0,104.0,428.0,56.0,475.0
0634,1,back,113.0,176.0,134.0,206.0,80.0,195.0,116.0,262.0,56.0,211.0,119.0,278.0,37.0,218.0,112.0,275.0,56.0,282.0,107.0,348.0,68.0,360.0,104.0,426.0,56.0,471.0
0634,2,back,116.0,180.0,136.0,207.0,82.0,196.0,119.0,266.0,59.0,215.0,122.0,282.0,40.0,222.0,112.0,276.0,55.0,280.0,105.0,348.0,68.0,358.0,102.0,423.0,57.0,468.0
0634,3,back,118.0,182.0,138.0,208.0,83.0,197.0,121.0,268.0,61.0,217.0,124.0,284.0,42.0,224.0,112.0,276.0,54.0,269.0,104.0,347.0,68.0,356.0,102.0,422.0,57.0,465.0
0634,4,back,120.0,184.0,140.0,209.0,87.0,199.0,123.0,270.0,63.0,219.0,126.0,286.0,44.0,226.0,108.0,285.0,54.0,280.0,104.0,347.0,68.0,354.0,101.0,421.0,58.0,461.0
0634,5,back,119.0,186.0,142.0,213.0,89.0,200.0,125.0,271.0,62.0,221.0,125.0,288.0,43.0,228.0,108.0,284.0,56.0,280.0,106.0,351.0,68.0,351.0,101.0,420.0,57.0,437.0
0634,6,back,122.0,190.0,146.0,217.0,93.0,203.0,127.0,272.0,65.0,225.0,128.0,292.0,46.0,232.0,107.0,284.0,58.0,278.0,106.0,350.0,71.0,349.0,100.0,419.0,57.0,422.0
0634,7,back,125.0,193.0,144.0,219.0,96.0,206.0,133.0,273.0,68.0,228.0,131.0,295.0,49.0,235.0,106.0,284.0,59.0,278.0,106.0,350.0,76.0,346.0,99.0,419.0,62.0,409.0
0634,8,back,133.0,199.0,147.0,225.0,99.0,209.0,135.0,271.0,76.0,234.0,132.0,299.0,57.0,241.0,113.0,277.0,62.0,270.0,107.0,350.0,78.0,344.0,99.0,419.0,67.0,396.0
0634,9,back,133.0,202.0,148.0,228.0,101.0,211.0,132.0,278.0,76.0,237.0,133.0,304.0,57.0,244.0,114.0,278.0,64.0,270.0,110.0,350.0,82.0,339.0,98.0,418.0,73.0,394.0
0634,10,back,134.0,204.0,149.0,229.0,103.0,214.0,132.0,280.0,77.0,239.0,135.0,310.0,58.0,246.0,116.0,279.0,70.0,279.0,109.0,350.0,85.273,338.364,98.0,418.0,80.0,393.0
0634,11,back,134.0,206.0,150.0,230.0,106.0,215.0,134.0,277.0,76.0,234.0,136.0,312.0,58.0,248.0,118.0,280.0,72.0,280.0,108.0,349.0,87.545,337.727,98.0,416.0,82.8,392.3
0634,12,back,134.0,207.0,150.0,229.0,106.0,217.0,136.0,270.0,76.0,231.0,134.0,310.0,50.0,240.0,119.0,280.0,73.0,279.0,108.0,348.0,89.818,336.091,98.0,414.0,85.6,390.6
0634,13,back,134.0,205.0,150.0,227.0,108.0,218.0,138.0,270.0,76.0,230.0,135.0,303.0,44.0,236.0,121.0,280.0,75.0,271.0,108.0,347.0,92.091,331.455,98.0,412.0,88.4,385.9
0634,14,back,135.0,208.0,150.0,226.0,108.0,219.0,139.0,266.0,76.0,229.0,135.0,297.0,39.0,232.0,123.0,278.0,77.0,270.0,108.0,346.0,95.364,331.818,96.0,399.0,92.2,386.2
0634,15,back,136.0,210.0,150.706,227.529,109.0,221.0,139.0,257.0,78.0,227.0,137.0,292.0,39.0,225.0,126.0,277.0,80.0,271.0,111.0,338.0,98.636,331.182,99.0,406.0,96.0,385.5
0634,16,back,136.0,211.0,150.412,228.059,107.0,224.0,139.0,252.0,80.0,225.0,138.0,289.0,43.0,221.0,127.0,276.0,82.0,270.0,114.0,342.0,100.909,329.545,105.0,389.0,98.8,383.8
0634,17,back,137.0,209.0,151.118,225.588,106.0,224.0,138.0,247.0,82.0,224.0,141.0,271.0,47.0,218.0,125.0,284.0,84.0,271.0,118.0,337.0,104.182,324.909,109.0,385.0,102.6,379.1
0634,18,back,137.0,213.0,150.824,229.118,108.0,224.0,138.5,250.143,82.0,223.0,141.286,274.0,54.0,217.0,129.0,284.0,87.0,271.0,123.0,336.0,106.455,326.273,115.0,375.0,105.4,380.4
0634,19,back,138.0,214.0,151.529,229.647,111.0,226.0,140.0,250.286,86.0,223.0,142.571,274.0,63.0,217.0,130.0,285.0,89.0,270.0,128.0,333.0,109.727,324.636,122.0,364.0,109.2,378.7
0634,20,back,136.0,218.0,149.235,233.176,114.0,228.0,138.5,253.429,92.0,224.0,140.857,277.0,77.0,217.0,126.0,282.0,90.0,272.0,130.0,324.0,110.0,326.0,126.0,359.0,110.0,380.0
0634,21,back,137.0,218.0,149.941,232.706,114.0,228.0,140.0,252.571,98.0,226.0,142.143,276.0,84.0,221.0,129.0,281.0,92.0,273.0,133.0,320.0,110.0,325.0,128.0,359.0,109.0,366.0
0634,22,back,137.0,219.0,149.647,233.235,114.0,228.7,140.5,252.714,97.0,229.0,142.429,276.0,95.0,226.0,129.0,280.0,93.0,273.0,131.0,320.0,110.0,324.0,128.0,359.0,109.0,360.0
0634,23,back,137.0,221.0,149.353,234.765,114.0,230.4,141.0,253.857,98.0,232.2,142.714,277.0,105.0,229.0,129.0,281.0,98.0,284.0,133.0,318.0,111.0,323.0,128.0,359.0,108.0,357.0
0634,24,back,140.0,223.0,152.059,236.294,117.0,232.1,144.5,255.0,102.0,235.4,146.0,278.0,106.0,233.0,130.0,282.0,99.0,284.0,132.0,320.0,112.0,323.0,128.0,359.0,107.0,354.0
0634,25,back,141.333,225.0,153.098,237.824,118.333,233.8,146.333,256.143,104.333,238.6,147.619,279.0,106.0,238.0,130.0,283.0,100.0,285.0,131.0,323.0,113.0,319.0,128.0,365.0,106.0,351.0
0634,26,back,142.667,227.0,154.137,239.353,119.667,235.5,148.167,257.286,106.667,241.8,149.238,280.0,101.444,240.667,131.0,283.0,99.0,284.0,131.0,323.0,114.0,319.0,127.0,359.0,109.0,350.0
0634,27,back,144.0,229.0,155.176,240.882,121.0,237.2,150.0,258.429,109.0,245.0,150.857,281.0,96.889,243.333,131.0,284.0,100.0,284.0,131.0,323.0,114.0,318.0,126.0,359.0,111.0,349.0
0634,28,back,148.0,231.0,158.882,242.412,125.0,238.9,154.5,259.571,109.0,246.0,155.143,282.0,95.0,246.0,132.0,284.0,101.0,282.0,129.0,322.0,113.0,317.0,125.0,359.0,116.75,349.375
0634,29,back,147.0,233.0,157.588,243.941,124.0,240.6,154.0,260.714,106.0,245.0,154.429,283.0,89.0,247.0,132.0,284.0,102.0,281.0,127.0,322.0,113.0,317.4,124.0,360.0,117.5,349.75
0634,30,back,148.0,234.0,158.294,244.471,125.0,241.3,155.5,260.857,105.0,245.0,155.714,283.0,86.0,246.0,132.0,285.0,106.0,274.0,126.0,318.0,115.0,316.8,122.0,357.0,120.25,349.125
0634,31,back,148.0,234.0,158.0,244.0,125.0,241.0,156.0,260.0,102.0,244.0,156.0,282.0,81.0,243.0,133.0,285.0,107.0,273.0,122.0,316.0,116.0,315.2,118.0,352.0,122.0,347.5
0634,32,back,148.0,233.0,157.0,245.0,128.0,239.0,154.0,271.0,101.0,240.0,154.0,290.0,78.0,241.0,128.0,281.0,109.0,272.0,118.0,317.0,117.0,312.6,114.0,347.0,123.75,344.875
0634,33,back,148.0,233.0,158.0,247.0,126.0,236.0,154.0,277.0,101.0,238.0,152.0,297.0,78.0,236.0,128.0,280.0,109.0,271.0,117.0,315.0,118.0,311.0,109.0,341.0,125.5,343.25
0634,34,back,147.0,232.0,158.0,250.0,127.0,234.0,154.0,283.0,103.0,233.0,151.0,305.0,81.0,229.0,135.0,283.0,109.0,271.0,114.0,314.0,118.0,308.4,105.0,335.0,126.25,340.625
0634,35,back,147.0,232.0,157.0,252.0,128.0,234.0,154.0,287.0,103.0,229.0,151.0,308.0,82.0,221.0,136.0,282.0,109.0,271.0,115.0,311.0,119.0,306.8,101.0,330.0,128.0,339.0
0634,36,back,149.0,233.0,156.0,255.0,130.0,233.0,154.0,286.0,105.0,224.0,154.286,298.0,89.0,212.0,135.0,281.0,110.0,271.0,113.0,306.0,122.0,306.2,97.0,325.0,130.0,337.0
0634,37,back,149.0,234.0,157.0,257.0,132.0,234.0,156.0,286.0,111.0,221.0,155.571,288.0,97.0,204.0,134.0,280.0,110.0,272.0,112.0,303.0,123.0,305.6,93.0,321.0,129.0,336.0
0634,38,back,149.0,234.0,156.0,256.0,134.0,233.0,157.167,278.833,117.0,220.0,156.857,277.0,108.0,198.0,133.0,282.0,110.0,272.0,110.0,302.0,124.0,304.0,89.0,317.0,128.0,335.0
0634,39,back,150.0,234.0,156.0,256.0,136.0,234.0,159.333,271.667,122.0,219.0,159.143,266.0,116.0,195.0,132.0,282.0,111.0,272.0,107.0,302.0,122.0,303.0,75.0,320.0,128.0,334.0
0634,40,back,150.0,235.0,155.0,254.0,136.167,234.833,160.5,265.5,129.0,218.0,160.429,256.0,123.0,195.0,126.0,281.0,111.0,273.0,104.0,301.0,121.0,301.0,71.0,314.0,128.0,333.0
0634,41,back,151.0,237.0,157.0,255.0,137.333,236.667,162.667,260.333,131.0,217.0,162.714,247.0,127.0,194.0,125.0,281.0,112.0,275.0,98.0,302.0,121.0,300.0,68.0,305.0,127.0,332.0
0634,42,back,151.0,237.0,157.0,253.0,137.5,236.5,163.833,253.167,131.0,217.0,164.0,236.0,127.0,194.0,125.0,280.0,112.0,275.0,97.0,300.0,121.0,300.0,79.0,297.0,127.0,331.0
0634,43,back,150.0,234.0,158.0,253.0,136.667,233.333,164.0,243.0,130.0,217.0,162.0,230.0,125.0,193.0,125.0,280.0,111.0,272.0,97.0,298.0,121.0,299.0,78.0,291.0,126.0,331.0
0634,44,back,150.0,235.0,158.0,251.0,136.833,234.167,166.0,241.0,130.0,217.0,164.0,231.0,123.0,194.0,125.0,280.0,111.0,273.0,97.0,296.0,121.0,299.0,77.0,286.0,126.0,330.0
0634,45,back,153.0,231.0,158.0,249.0,140.0,230.0,168.0,240.0,128.0,217.0,166.0,220.0,120.0,195.0,126.0,278.0,114.0,269.0,98.0,295.0,123.0,303.0,72.0,276.0,125.0,330.0
0634,46,back,152.0,230.0,163.0,242.0,139.0,228.0,169.0,238.0,125.0,216.0,169.0,219.0,114.0,196.0,126.0,278.0,113.0,268.0,98.0,294.0,123.0,302.0,75.0,272.0,125.0,329.0
0634,47,back,153.0,227.0,162.0,241.0,139.0,227.0,170.0,237.0,123.0,215.0,171.0,222.0,108.0,198.0,127.0,277.0,114.0,265.0,99.0,293.0,124.0,297.0,80.0,275.0,126.0,337.0
