Sequence_ID,Frame,Head_x,Head_y,L_Sho_x,L_Sho_y,R_Sho_x,R_Sho_y,L_Elb_x,L_Elb_y,R_Elb_x,R_Elb_y,L_Wri_x,L_Wri_y,R_Wri_x,R_Wri_y,L_Hip_x,L_Hip_y,R_Hip_x,R_Hip_y,L_Kne_x,L_Kne_y,R_Kne_x,R_Kne_y,L_Ank_x,L_Ank_y,R_Ank_x,R_Ank_y
1544,24,240.594,221.213,197.153,205.173,288.713,207.847,145.025,185.124,348.861,187.129,156.386,241.262,338.168,242.599,225.891,169.084,255.297,169.084,220.6,186.683,259.623,184.27,,,,
1544,25,239.926,225.223,196.485,209.183,291.386,209.851,145.693,185.124,347.525,187.129,156.386,241.262,338.168,242.599,225.891,169.752,253.96,169.752,219.96,187.296,259.001,184.901,,,,
1544,26,239.257,229.901,195.817,213.193,291.386,213.193,146.361,185.792,346.856,187.129,156.386,241.262,338.168,242.599,225.223,174.431,266.658,177.104,226.002,193.255,265.062,190.879,,,,
1544,27,238.589,226.559,193.812,200.495,290.718,210.52,147.03,185.124,345.52,187.129,156.386,241.262,338.168,242.599,225.223,173.094,265.99,175.099,225.696,191.528,264.774,189.171,,,,
1544,28,238.589,223.886,193.144,199.158,288.045,212.525,147.03,185.124,344.851,186.46,156.386,241.262,338.168,242.599,225.223,171.089,265.99,173.094,225.724,189.468,264.821,187.129,,,,
1544,29,238.589,221.213,192.475,197.822,288.045,209.851,147.698,185.124,352.871,186.46,156.386,241.262,338.168,242.599,225.223,169.752,266.658,170.421,226.086,187.407,265.201,185.087,,,,
1544,30,239.926,212.525,192.475,195.817,287.376,207.847,148.366,185.124,352.871,186.46,156.386,241.262,338.168,242.599,225.223,168.416,266.658,168.416,226.114,185.681,265.248,183.379,,,,
1544,31,240.594,209.851,191.807,194.48,287.376,205.173,149.035,185.124,353.54,186.46,156.386,241.262,338.168,242.599,225.041,170.785,266.112,170.785,225.777,187.994,264.929,185.711,,,,
1544,32,240.594,200.495,191.139,189.802,288.045,197.822,148.366,185.124,353.54,186.46,156.386,241.262,338.168,242.599,224.858,173.155,265.565,173.155,225.44,190.308,264.611,188.043,,,,
1544,33,241.262,191.139,190.47,185.124,288.713,190.47,147.698,185.792,354.208,187.129,156.386,241.262,338.168,242.599,224.676,175.524,265.018,175.524,225.104,192.622,264.293,190.376,,,,
1544,34,238.589,186.46,189.802,180.446,285.371,179.777,147.03,186.46,354.876,187.129,156.386,241.262,338.168,242.599,224.494,177.894,264.471,177.894,224.767,194.936,263.975,192.708,,,,
1544,35,239.257,177.104,189.134,175.767,285.371,173.094,141.015,183.119,355.545,187.129,156.386,241.262,338.168,242.599,224.311,180.263,263.924,180.263,224.43,197.25,263.657,195.041,,,,
1544,36,239.257,168.416,189.134,171.757,286.708,166.411,141.015,183.119,356.213,187.797,156.386,241.262,338.168,242.599,224.129,182.633,263.378,182.633,224.094,199.563,263.339,197.373,,,,
1544,37,239.926,161.064,189.802,166.411,287.376,161.064,141.683,183.119,354.876,187.797,156.386,241.262,338.168,242.599,223.947,185.002,262.831,185.002,223.757,201.877,263.021,199.705,,,,
1544,38,239.926,154.381,190.47,161.064,288.045,155.718,142.351,183.119,354.208,187.129,156.386,241.262,338.168,242.599,223.765,187.372,262.284,187.372,223.42,204.191,262.703,202.038,,,,
1544,39,240.594,147.698,191.139,155.718,288.713,151.04,143.688,182.45,352.871,187.129,156.386,241.262,338.168,242.599,223.582,189.741,261.737,189.741,223.084,206.505,262.384,204.37,,,,
1544,40,241.262,141.015,191.807,150.371,289.381,145.693,145.025,182.45,351.535,187.129,156.386,241.262,338.168,242.599,223.4,192.111,261.19,192.111,222.747,208.819,262.066,206.702,,,,
1544,41,241.931,135.0,200.495,147.03,290.718,141.015,146.361,182.45,342.847,185.124,156.386,241.262,338.168,242.599,223.218,194.48,260.644,194.48,222.41,211.132,261.748,209.035,,,,
1544,42,243.267,127.649,195.149,139.678,290.718,135.668,147.03,182.45,341.51,184.455,156.386,241.262,338.168,242.599,223.218,191.139,263.317,191.139,223.775,207.735,263.131,205.656,,,,
1544,43,245.272,120.297,197.822,134.332,291.386,130.322,148.366,181.782,339.505,184.455,156.386,241.262,338.168,242.599,223.886,188.465,266.658,188.465,225.808,205.006,265.183,202.946,,,,
1544,44,246.609,113.614,200.495,128.317,294.059,122.97,149.035,181.782,338.168,184.455,156.386,241.262,338.168,242.599,223.886,185.124,269.332,185.124,227.172,201.609,266.566,199.567,,,,
1544,45,248.614,106.262,207.847,121.634,293.391,117.624,150.371,181.114,336.163,183.787,156.386,241.262,338.168,242.599,224.554,182.45,272.673,182.45,229.205,198.88,268.617,196.856,,,,
1544,46,250.619,99.579,211.188,116.287,293.391,112.277,151.708,181.114,334.827,183.787,156.386,241.262,338.168,242.599,225.223,179.777,267.995,175.099,227.228,193.812,266.658,191.807,,,,
1544,47,250.619,93.564,211.188,112.946,292.723,108.936,159.728,185.124,330.817,183.119,156.386,241.262,338.168,242.599,225.223,174.431,267.327,172.426,227.228,191.139,265.99,189.134,,,,
1544,48,250.619,88.218,211.188,110.272,290.718,106.262,165.743,185.792,326.807,183.119,156.386,241.262,338.168,242.599,225.891,170.421,267.327,169.084,227.228,189.134,266.658,186.46,,,,
1544,49,250.619,82.203,211.188,106.931,290.05,101.584,172.426,185.792,326.807,186.46,156.386,241.262,338.168,242.599,225.891,165.743,266.658,166.411,227.228,187.129,266.658,183.787,,,,
1544,50,250.619,76.856,211.856,104.257,289.381,96.906,179.109,186.46,322.797,187.129,156.386,241.262,338.168,242.599,226.559,161.064,266.658,163.738,227.896,185.124,266.658,181.782,,,,
1545,1,308.762,73.515,232.574,109.604,384.95,109.604,214.53,173.762,291.386,139.678,207.847,231.238,409.678,231.238,167.079,87.55,450.446,87.55,110.941,102.921,506.584,102.921,83.54,106.931,533.985,106.931
1545,2,308.762,76.856,233.911,110.941,383.614,110.941,212.525,174.431,291.386,139.678,207.847,231.238,409.678,231.238,167.079,89.554,450.446,89.554,110.941,102.921,506.584,102.921,82.871,106.262,534.653,106.262
1545,3,308.762,80.198,234.579,112.277,382.946,112.277,209.851,175.099,291.386,140.347,207.847,231.238,409.678,231.238,167.079,91.559,450.446,91.559,110.941,103.589,506.584,103.589,82.871,106.262,534.653,106.262
1545,4,313.441,90.891,235.916,113.614,390.965,113.614,207.847,176.436,291.386,140.347,207.847,231.906,419.035,231.906,160.396,104.926,466.485,104.926,110.941,103.589,515.941,103.589,82.203,106.262,544.678,106.262
1545,5,316.782,90.223,236.584,119.629,284.703,75.52,203.168,176.436,430.396,176.436,207.847,231.238,425.718,231.238,159.728,105.594,473.837,105.594,111.609,104.926,521.955,104.926,82.871,106.262,550.693,106.262
1545,6,311.436,99.579,237.252,124.975,288.713,82.871,198.49,173.094,424.381,173.094,207.847,231.238,415.025,231.238,161.064,108.267,461.807,108.267,112.277,106.931,510.594,106.931,82.871,105.594,540.0,105.594
1545,7,313.441,110.941,238.589,132.327,294.059,91.559,191.139,179.777,435.743,179.777,207.847,231.238,419.035,231.238,161.733,114.282,465.149,114.282,112.277,108.267,514.604,108.267,83.54,106.931,111.609,88.886
1545,8,316.782,131.658,245.272,145.025,302.079,110.941,188.465,182.45,445.099,182.45,207.178,231.238,426.386,231.238,165.743,111.609,467.822,111.609,112.946,111.609,520.619,111.609,83.54,106.262,112.277,93.564
1545,9,317.45,145.025,249.95,155.05,306.089,119.629,188.465,185.792,446.436,185.792,207.178,231.238,427.723,231.238,167.079,134.332,467.822,134.332,114.282,114.95,149.703,99.579,80.866,105.594,112.277,94.233
1545,10,318.119,157.723,252.624,163.738,308.094,126.98,185.124,187.797,451.114,187.797,207.178,231.238,429.059,231.238,170.421,140.347,465.817,140.347,114.282,114.95,150.371,102.921,83.54,104.926,112.946,94.233
1545,11,320.124,169.752,255.297,173.762,310.099,139.01,184.455,189.134,455.792,189.134,207.178,231.238,433.069,231.238,170.421,145.025,208.515,102.921,114.95,118.292,151.708,104.257,84.208,104.926,112.946,94.901
1545,12,321.46,177.772,266.658,185.124,307.426,143.688,187.129,188.465,455.792,188.465,206.51,231.238,436.411,231.238,171.757,149.703,210.52,107.599,119.629,125.644,151.708,106.262,84.876,104.926,113.614,94.901
1545,13,322.797,185.124,265.99,190.47,308.762,149.035,186.46,190.47,459.134,190.47,206.51,231.238,439.084,231.238,173.094,154.381,212.525,110.941,118.292,122.302,152.376,108.267,84.876,104.926,114.282,94.901
1545,14,324.802,193.144,266.658,195.817,309.431,155.05,186.46,188.465,463.144,188.465,206.51,231.238,443.094,231.238,174.431,156.386,214.53,115.619,119.629,122.97,153.713,109.604,85.545,104.926,114.95,94.901
1545,15,325.47,199.158,267.327,201.832,310.767,161.064,187.797,186.46,463.144,186.46,207.847,231.238,443.094,231.238,174.431,159.728,214.53,119.629,120.297,124.307,157.723,112.946,85.545,105.594,115.619,95.569
1545,16,326.807,205.173,267.995,208.515,314.109,172.426,189.134,186.46,300.074,132.995,207.847,230.569,445.767,230.569,173.762,165.074,217.203,123.639,126.98,125.644,157.054,113.614,85.545,105.594,115.619,95.569
1545,17,325.47,207.178,263.985,213.193,311.436,170.421,189.802,187.129,300.074,133.663,207.847,230.569,443.094,230.569,174.431,164.406,217.871,124.975,126.98,125.644,155.718,113.614,86.213,105.594,114.95,94.233
1545,18,324.802,209.851,264.653,215.866,311.436,173.762,191.139,187.129,301.411,135.0,207.847,230.569,441.757,230.569,174.431,167.748,217.203,125.644,126.98,125.644,155.718,114.95,86.213,105.594,114.95,94.901
1545,19,324.802,210.52,264.653,216.535,310.767,174.431,191.807,187.129,300.743,135.0,207.178,231.238,442.426,231.238,173.762,168.416,214.53,125.644,126.98,124.975,155.718,116.287,86.213,106.262,114.95,94.901
1545,20,324.802,211.856,264.653,218.54,310.767,175.099,191.807,189.134,300.743,135.0,206.51,231.238,443.094,231.238,171.757,170.421,215.866,128.317,126.98,124.975,153.713,113.614,85.545,106.931,114.95,95.569
1545,21,325.47,213.193,263.317,217.203,310.767,176.436,191.139,189.134,300.743,135.0,205.173,231.906,445.767,231.906,173.094,169.084,215.198,126.98,126.98,124.975,153.713,116.287,85.545,108.267,115.619,96.906
1545,22,324.134,205.842,263.317,212.525,309.431,169.752,190.47,191.139,300.074,133.663,205.173,231.906,443.094,231.906,171.757,164.406,213.861,122.97,126.312,123.639,153.713,115.619,82.871,106.262,114.282,96.906
1545,23,324.134,198.49,263.317,207.847,308.094,163.738,189.802,191.807,299.406,132.327,205.173,231.906,443.094,231.906,170.421,160.396,213.193,118.292,125.644,122.97,152.376,114.282,82.203,106.262,113.614,96.238
1545,24,322.129,191.139,263.317,201.832,306.757,159.059,185.792,191.139,298.738,130.99,204.505,231.906,439.752,231.906,168.416,156.386,211.856,114.282,124.307,121.634,151.708,112.277,82.871,106.931,112.946,95.569
1545,25,320.792,183.119,262.649,194.48,306.089,154.381,183.787,190.47,457.797,190.47,205.842,231.238,435.743,231.238,167.079,152.376,211.188,110.272,122.97,120.297,149.703,108.267,82.871,106.931,111.609,94.901
1545,26,319.455,173.094,262.649,187.129,304.084,147.03,182.45,190.47,456.46,190.47,205.173,231.906,433.738,231.906,165.743,146.361,210.52,106.262,120.965,117.624,151.04,106.262,81.535,104.926,110.272,94.901
1545,27,318.787,163.069,262.649,180.446,306.089,138.342,180.446,188.465,457.129,188.465,205.173,230.569,432.401,230.569,165.074,140.347,209.851,104.257,120.297,116.287,517.277,116.287,80.866,104.926,110.272,94.233
1545,28,318.119,154.381,262.649,175.099,305.421,130.99,182.45,188.465,453.787,188.465,205.173,231.238,431.064,231.238,163.738,137.005,472.5,137.005,118.96,114.95,517.277,114.95,81.535,105.594,110.272,94.233
1545,29,318.119,145.693,259.975,166.411,302.748,120.965,184.455,188.465,451.782,188.465,206.51,230.569,293.391,181.114,163.738,132.327,472.5,132.327,118.292,114.282,517.946,114.282,81.535,104.926,110.272,94.233
1545,30,316.114,134.332,257.97,157.054,299.406,112.277,185.792,187.797,446.436,187.797,207.178,230.569,293.391,181.114,163.069,126.98,469.158,126.98,116.955,112.946,515.272,112.946,81.535,106.262,110.272,93.564
1545,31,315.446,126.98,255.965,150.371,294.059,104.257,187.797,187.129,443.094,187.129,206.51,231.238,293.391,181.114,162.401,122.97,468.49,122.97,116.955,111.609,513.936,111.609,81.535,106.931,549.356,106.931
1545,32,315.446,124.307,254.629,143.02,376.262,143.02,189.802,187.129,441.089,187.129,207.178,231.238,292.723,181.782,161.733,119.629,469.158,119.629,115.619,110.272,515.272,110.272,80.866,107.599,550.025,107.599
1545,33,315.446,116.955,252.624,135.0,378.267,135.0,189.802,185.792,441.089,185.792,207.178,231.238,293.391,181.114,161.733,113.614,469.158,113.614,111.609,109.604,519.282,109.604,80.866,107.599,550.025,107.599
1545,34,314.777,108.267,250.619,126.98,378.936,126.98,192.475,185.124,437.079,185.124,207.847,230.569,293.391,181.114,161.064,108.267,468.49,108.267,110.941,108.267,518.614,108.267,81.535,106.262,548.02,106.262
1545,35,314.109,101.584,249.282,122.97,378.936,122.97,197.153,181.114,292.054,139.01,207.847,230.569,293.391,181.114,159.059,104.926,469.158,104.926,108.936,106.262,519.282,106.262,81.535,106.262,546.683,106.262
1545,36,310.099,84.876,237.921,112.946,382.277,112.946,204.505,178.441,290.718,139.678,207.847,230.569,293.391,181.114,165.074,90.223,455.124,90.223,108.936,105.594,511.262,105.594,80.198,106.262,540.0,106.262
1545,37,314.109,88.886,236.584,112.277,391.634,112.277,212.525,175.767,290.718,139.01,208.515,230.569,293.391,181.114,165.074,88.218,463.144,88.218,109.604,102.921,518.614,102.921,80.866,105.594,547.351,105.594
1546,1,286.708,92.896,231.906,111.609,341.51,111.609,201.832,171.757,292.054,151.04,198.49,223.218,300.743,193.144,179.777,107.599,393.639,107.599,153.713,112.946,419.703,112.946,135.668,111.609,437.748,111.609
1546,2,286.708,98.243,231.238,114.282,342.178,114.282,199.158,171.757,292.723,149.703,197.822,223.218,300.074,193.144,179.777,108.267,393.639,108.267,153.045,112.946,420.371,112.946,134.332,110.272,439.084,110.272
1546,3,286.708,102.921,231.906,117.624,341.51,117.624,196.485,172.426,294.059,147.03,197.153,223.218,298.738,193.144,179.777,109.604,393.639,109.604,153.045,112.946,420.371,112.946,133.663,108.936,439.752,108.936
1546,4,287.376,108.267,231.906,120.297,342.847,120.297,194.48,175.099,295.396,147.03,196.485,223.218,299.406,193.144,179.777,110.941,394.975,110.941,153.045,113.614,421.708,113.614,132.995,108.267,441.757,108.267
1546,5,287.376,113.614,227.228,120.297,347.525,120.297,191.139,175.099,296.733,147.698,196.485,223.218,298.738,193.144,179.109,106.931,395.644,106.931,154.381,110.941,420.371,110.941,132.327,106.931,442.426,106.931
1546,6,284.035,123.639,227.228,122.97,340.842,122.97,188.465,175.099,298.069,147.698,195.817,223.218,298.069,193.144,179.109,108.936,388.96,108.936,154.381,110.941,413.688,110.941,131.658,106.262,436.411,106.262
1546,7,284.035,129.653,227.896,127.649,340.173,127.649,185.124,173.094,300.074,150.371,195.817,221.213,297.401,193.144,179.109,112.946,388.96,112.946,153.713,111.609,414.356,111.609,131.658,106.931,436.411,106.931
1546,8,286.708,136.337,234.579,137.673,338.837,137.673,181.782,173.094,302.079,153.045,195.149,221.213,296.733,192.475,180.446,120.965,392.97,120.965,153.713,116.955,419.703,116.955,131.658,108.267,441.757,108.267
1546,9,286.04,145.025,235.248,143.02,336.832,143.02,177.772,174.431,304.752,156.386,194.48,221.213,297.401,193.144,180.446,126.98,391.634,126.98,153.045,116.287,419.035,116.287,131.658,108.936,440.421,108.936
1546,10,282.698,153.045,236.584,148.366,302.079,135.0,174.431,175.767,390.965,175.767,193.812,221.213,296.064,193.144,180.446,132.327,384.95,132.327,151.708,119.629,413.688,119.629,131.658,110.272,433.738,110.272
1546,11,283.366,161.733,237.252,154.381,302.079,139.01,172.426,178.441,394.307,178.441,193.144,221.881,373.589,221.881,179.777,138.342,216.535,108.267,153.045,122.302,413.688,122.302,132.327,111.609,167.748,102.252
1546,12,286.708,172.426,235.916,160.396,302.748,143.02,171.089,180.446,402.327,180.446,192.475,221.881,380.941,221.881,179.777,143.02,217.203,111.609,153.045,122.97,420.371,122.97,131.658,110.941,167.748,102.252
1546,13,287.376,179.777,237.921,164.406,298.738,149.035,170.421,180.446,404.332,180.446,191.139,222.55,383.614,222.55,179.777,145.025,217.871,114.95,153.045,124.307,421.708,124.307,131.658,110.941,168.416,102.921
1546,14,288.045,187.797,239.257,169.752,296.733,155.05,169.752,180.446,406.337,180.446,191.807,221.881,384.282,221.881,180.446,147.698,218.54,118.292,153.045,125.644,423.045,125.644,130.99,110.272,167.748,102.252
1546,15,289.381,195.149,239.926,174.431,294.728,161.064,169.084,179.777,308.094,150.371,190.47,222.55,388.292,222.55,180.446,149.703,219.208,121.634,153.045,126.312,425.718,126.312,130.99,110.272,167.748,102.252
1546,16,290.05,200.495,241.262,179.109,294.728,166.411,169.084,179.777,307.426,146.361,190.47,221.881,389.629,221.881,181.114,152.376,220.545,124.975,151.708,128.985,428.391,128.985,130.99,110.272,167.748,102.252
1546,17,290.718,205.173,241.262,183.119,294.059,168.416,169.084,179.777,307.426,146.361,191.139,222.55,390.297,222.55,181.114,154.381,220.545,125.644,153.045,126.98,428.391,126.98,130.322,109.604,167.748,102.252
1546,18,291.386,209.851,241.931,187.797,294.059,171.089,169.084,179.777,306.757,146.361,191.139,221.213,391.634,221.213,181.114,156.386,220.545,126.98,153.045,128.985,429.728,128.985,130.322,109.604,167.748,101.584
1546,19,292.054,215.198,241.931,191.807,295.396,172.426,169.752,179.777,306.757,146.361,189.802,221.213,394.307,221.213,181.782,157.723,238.589,135.0,153.713,129.653,430.396,129.653,130.322,108.936,167.079,101.584
1546,20,292.723,219.876,242.599,195.817,295.396,178.441,169.752,179.109,305.421,146.361,190.47,221.881,394.975,221.881,181.782,160.396,233.243,138.342,154.381,129.653,431.064,129.653,129.653,108.936,167.079,101.584
1546,21,293.391,224.554,238.589,196.485,296.733,179.777,170.421,179.109,306.089,146.361,191.139,221.213,395.644,221.213,182.45,160.396,233.911,139.678,155.05,128.985,189.134,122.97,129.653,108.936,167.079,101.584
1546,22,294.059,225.891,237.252,198.49,298.738,181.114,170.421,178.441,306.089,146.361,191.139,221.213,396.98,221.213,182.45,159.728,234.579,140.347,155.05,128.317,189.134,122.302,129.653,108.267,167.079,100.916
1546,23,293.391,222.55,242.599,205.842,295.396,187.797,170.421,178.441,306.089,146.361,191.139,221.213,395.644,221.213,183.119,159.059,235.248,141.683,155.05,126.98,189.134,122.302,129.653,108.267,167.079,100.916
1546,24,293.391,218.54,239.926,200.495,296.064,186.46,171.757,177.104,305.421,146.361,191.139,220.545,395.644,220.545,184.455,158.391,235.248,139.678,155.05,126.312,189.134,121.634,128.985,107.599,166.411,100.916
1546,25,287.376,201.832,241.931,203.168,292.723,179.777,171.089,176.436,306.757,146.361,191.139,220.545,383.614,220.545,185.124,157.054,235.916,138.342,155.05,124.975,189.802,121.634,128.985,107.599,166.411,100.248
1546,26,286.708,197.153,241.931,203.837,292.723,177.772,171.089,178.441,306.757,146.361,191.139,220.545,382.277,220.545,185.792,156.386,235.916,137.005,152.376,120.297,189.802,120.965,128.985,107.599,166.411,100.248
1546,27,286.04,192.475,240.594,197.153,294.728,171.757,170.421,177.772,306.757,146.361,188.465,221.213,383.614,221.213,185.792,153.713,235.248,132.995,155.05,122.97,189.802,118.96,128.317,106.931,166.411,100.248
1546,28,286.04,187.797,239.926,191.139,296.064,166.411,169.752,176.436,306.757,146.361,188.465,220.545,383.614,220.545,186.46,150.371,235.248,128.985,155.05,121.634,417.03,121.634,128.317,106.931,166.411,100.248
1546,29,285.371,183.119,239.257,185.124,298.069,159.728,169.084,174.431,401.658,174.431,191.139,219.876,379.604,219.876,185.792,148.366,233.911,123.639,154.381,119.629,416.361,119.629,127.649,106.262,166.411,100.248
1546,30,284.703,177.772,238.589,179.109,298.738,152.376,170.421,175.099,398.985,175.099,187.797,220.545,381.609,220.545,185.124,146.361,233.243,118.292,149.703,118.96,419.703,118.96,127.649,106.262,165.743,98.911
1546,31,288.713,171.757,237.921,173.094,306.089,143.688,170.421,175.099,407.005,175.099,187.797,220.545,389.629,220.545,181.782,128.317,231.906,112.946,149.035,117.624,428.391,117.624,127.649,106.262,165.743,97.574
1546,32,288.713,165.074,237.252,167.079,302.748,139.01,170.421,174.431,407.005,174.431,187.797,220.545,389.629,220.545,182.45,137.005,231.906,111.609,149.035,116.955,428.391,116.955,127.649,105.594,164.406,96.906
1546,33,287.376,159.728,237.252,160.396,299.406,133.663,170.421,174.431,404.332,174.431,187.129,220.545,292.054,191.807,181.114,135.0,231.238,108.936,148.366,116.287,426.386,116.287,127.649,105.594,163.738,96.238
1546,34,286.708,155.05,233.911,151.04,296.064,128.317,170.421,173.762,402.995,173.762,187.129,219.876,291.386,191.139,179.777,133.663,230.569,108.267,148.366,115.619,425.05,115.619,127.649,104.926,445.767,104.926
1546,35,285.371,149.703,233.243,145.025,292.723,122.97,169.084,173.762,401.658,173.762,187.129,219.876,290.718,190.47,178.441,131.658,229.901,107.599,148.366,114.95,422.376,114.95,128.317,104.926,442.426,104.926
1546,36,285.371,145.025,233.243,139.01,289.381,118.292,169.752,173.094,400.99,173.094,187.129,219.876,290.05,189.802,173.762,118.292,227.896,106.262,148.366,114.95,422.376,114.95,128.317,104.926,442.426,104.926
1546,37,284.035,140.347,231.238,135.668,286.04,113.614,169.752,173.094,398.317,173.094,186.46,217.203,289.381,188.465,172.426,114.95,395.644,114.95,146.361,109.604,421.708,109.604,126.98,104.926,441.089,104.926
1546,38,278.02,135.668,228.564,132.995,284.035,109.604,170.421,173.094,385.619,173.094,185.792,217.203,289.381,189.134,175.099,124.975,380.941,124.975,144.356,110.272,411.683,110.272,125.644,104.926,430.396,104.926
1546,39,277.351,130.322,230.569,132.327,324.134,132.327,170.421,172.426,384.282,172.426,185.792,217.203,287.376,188.465,174.431,122.302,380.272,122.302,143.02,112.277,411.683,112.277,124.307,104.926,430.396,104.926
1546,40,277.351,124.307,222.55,126.312,332.153,126.312,172.426,172.426,382.277,172.426,185.124,217.203,285.371,189.802,171.757,119.629,382.946,119.629,141.015,110.941,413.688,110.941,122.97,104.926,431.733,104.926
1546,41,276.683,118.292,219.208,122.97,334.158,122.97,172.426,172.426,380.941,172.426,185.124,217.203,284.035,189.134,169.752,116.955,383.614,116.955,139.678,110.272,413.688,110.272,121.634,104.926,431.733,104.926
1546,42,276.015,112.277,215.866,116.955,336.163,116.955,173.762,171.757,284.035,147.03,184.455,217.203,283.366,189.134,168.416,114.95,383.614,114.95,139.678,109.604,412.351,109.604,120.297,104.926,431.733,104.926
1546,43,276.015,110.272,221.213,114.95,330.817,114.95,177.772,171.757,280.693,147.03,184.455,217.203,283.366,189.134,166.411,112.277,385.619,112.277,139.01,109.604,413.02,109.604,118.96,104.926,433.069,104.926
1546,44,274.678,104.257,219.876,111.609,329.48,111.609,182.45,171.757,277.351,147.698,184.455,217.203,282.698,187.797,165.074,110.272,384.282,110.272,137.005,107.599,412.351,107.599,117.624,104.926,431.733,104.926
1546,45,273.342,98.243,219.208,108.267,327.475,108.267,187.129,171.757,278.02,145.025,184.455,217.203,282.03,187.797,163.069,108.267,383.614,108.267,136.337,106.931,410.347,106.931,116.287,104.926,430.396,104.926
1546,46,274.01,91.559,218.54,105.594,329.48,105.594,192.475,171.089,274.01,145.025,184.455,217.203,281.361,188.465,163.069,107.599,384.95,107.599,136.337,106.931,411.683,106.931,114.95,105.594,433.069,105.594
1547,1,221.881,54.134,130.99,67.5,312.772,67.5,205.842,143.02,338.837,179.109,184.455,216.535,336.163,259.975,288.713,108.267,366.906,74.183,54.802,139.678,388.96,139.678,33.416,151.708,410.347,151.708
1547,2,220.545,56.807,130.322,68.168,310.767,68.168,203.168,143.688,340.842,178.441,183.787,215.866,336.163,259.307,289.381,111.609,366.238,76.188,52.129,139.678,388.96,139.678,30.743,151.04,410.347,151.04
1547,3,219.208,59.48,130.322,69.505,308.094,69.505,201.163,143.688,344.183,174.431,183.119,215.198,336.163,259.307,290.718,115.619,365.569,79.53,48.787,139.678,389.629,139.678,28.738,150.371,409.678,150.371
1547,4,217.871,61.485,129.653,70.842,306.089,70.842,201.832,146.361,348.193,173.762,183.119,215.198,336.163,258.639,292.054,118.96,359.554,88.886,45.446,140.347,390.297,140.347,26.064,149.703,409.678,149.703
1547,5,216.535,64.158,129.653,72.178,303.416,72.178,199.827,146.361,351.535,173.094,182.45,214.53,336.163,258.639,292.723,122.97,359.554,92.896,42.104,140.347,390.965,140.347,23.391,149.035,409.678,149.035
1547,6,215.198,66.832,128.317,74.183,302.079,74.183,197.822,147.03,355.545,173.094,182.45,214.53,336.163,258.639,71.51,96.906,358.886,96.906,38.762,141.015,391.634,141.015,20.718,148.366,409.678,148.366
1547,7,211.856,72.178,127.649,80.198,296.064,80.198,193.812,146.361,351.535,176.436,182.45,214.53,336.163,257.97,65.495,101.584,358.218,101.584,33.416,141.015,390.297,141.015,14.035,148.366,409.678,148.366
1547,8,208.515,77.525,126.312,86.881,290.718,86.881,189.134,146.361,353.54,176.436,182.45,213.861,336.163,257.97,59.48,106.931,357.55,106.931,27.401,141.015,389.629,141.015,8.02,147.698,409.01,147.698
1547,9,205.842,83.54,126.312,92.896,285.371,92.896,183.119,145.693,354.208,177.104,181.782,213.861,336.832,257.302,54.802,111.609,356.881,111.609,23.391,141.683,388.292,141.683,2.673,147.03,409.01,147.03
1547,10,202.5,88.886,124.975,99.579,280.025,99.579,180.446,147.698,355.545,177.772,181.782,213.861,336.163,257.302,49.455,116.955,355.545,116.955,17.376,141.683,387.624,141.683,-4.01,146.361,409.01,146.361
1547,11,199.827,94.901,124.975,106.262,274.678,106.262,36.089,182.45,363.564,182.45,181.782,213.193,336.163,257.302,44.777,122.302,354.876,122.302,12.698,142.351,386.955,142.351,-9.356,146.361,409.01,146.361
1547,12,195.817,102.252,120.297,112.277,271.337,112.277,32.748,179.109,358.886,179.109,181.782,213.193,336.163,257.302,38.762,125.644,352.871,125.644,6.015,144.356,385.619,144.356,-16.708,145.693,408.342,145.693
1547,13,192.475,110.272,116.955,118.96,267.995,118.96,24.728,180.446,360.223,180.446,181.782,213.193,336.163,256.634,34.084,128.317,350.866,128.317,0.668,146.361,384.282,146.361,-22.723,145.025,407.673,145.025
1547,14,188.465,118.292,112.946,124.975,263.985,124.975,15.371,181.114,361.559,181.114,183.787,209.851,336.163,256.634,28.069,131.658,348.861,131.658,-6.015,148.366,382.946,148.366,-30.743,144.356,407.673,144.356
1547,15,185.124,126.312,109.604,131.658,260.644,131.658,7.351,181.782,362.896,181.782,183.787,209.851,336.163,256.634,23.391,134.332,346.856,134.332,-11.361,150.371,381.609,150.371,-36.757,143.688,407.005,143.688
1547,16,181.114,134.332,198.49,104.926,257.97,138.342,-2.673,183.119,364.901,183.119,26.064,256.634,336.163,256.634,17.376,137.673,344.851,137.673,-18.713,153.045,380.941,153.045,-44.777,143.688,407.005,143.688
1547,17,179.777,144.356,193.812,112.277,256.634,145.693,-4.678,183.119,364.233,183.119,23.391,255.965,336.163,255.965,15.371,140.347,344.183,140.347,-21.386,153.713,380.941,153.713,-46.782,143.02,406.337,143.02
1547,18,177.772,154.381,189.802,120.297,255.297,153.713,-8.688,183.787,364.233,183.787,19.381,255.965,336.163,255.965,12.698,142.351,342.847,142.351,-24.728,154.381,380.272,154.381,-50.792,143.02,406.337,143.02
1547,19,176.436,164.406,185.792,127.649,254.629,161.064,-12.03,184.455,364.901,184.455,16.708,255.965,336.163,255.965,11.361,141.015,341.51,141.015,-27.401,155.05,380.272,155.05,-53.465,143.02,406.337,143.02
